problem_name,ptype,xtype,dim,mb,ml,mu,mcon,mlcon,mnlcon,m_ub,m_eq,m_linear_ub,m_linear_eq,m_nonlinear_ub,m_nonlinear_eq,f0,isfeasibility,isgrad,ishess,isjcub,isjceq,ishcub,ishceq,argins,dims,mbs,mls,mus,mcons,mlcons,mnlcons,m_ubs,m_eqs,m_linear_ubs,m_linear_eqs,m_nonlinear_ubs,m_nonlinear_eqs,f0s
DTOC1NC,n,r,58,8,4,4,36,0,36,0,36,0,0,0,36,1.28125,0,1,1,0,1,0,1,10 50 100 500,58 298 598 2998,8 8 8 8,4 4 4 4,4 4 4 4,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,0 0 0 0,0 0 0 0,36 196 396 1996,1.28125 6.90625 13.9375 70.1875
DTOC1ND,n,r,58,8,4,4,36,0,36,0,36,0,0,0,36,1.28125,0,1,1,0,1,0,1,10 50 100 500,58 298 598 2998,8 8 8 8,4 4 4 4,4 4 4 4,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,0 0 0 0,0 0 0 0,36 196 396 1996,1.28125 6.90625 13.9375 70.1875
DTOC2,n,r,58,8,4,4,36,0,36,0,36,0,0,0,36,0.46875,0,1,1,0,1,0,1,10 50 100 500,58 298 598 2998,8 8 8 8,4 4 4 4,4 4 4 4,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,0 0 0 0,0 0 0 0,36 196 396 1996,0.46875 0.46875 0.46875 0.46875
DTOC3,l,r,29,4,2,2,18,18,0,0,18,0,18,0,0,0.0,0,1,1,0,0,0,0,10 50 100 500,29 149 299 1499,4 4 4 4,2 2 2 2,2 2 2 2,18 98 198 998,18 98 198 998,0 0 0 0,0 0 0 0,18 98 198 998,0 0 0 0,18 98 198 998,0 0 0 0,0 0 0 0,0.0 0.0 0.0 0.0
DTOC4,n,r,29,4,2,2,18,9,9,0,18,0,9,0,9,0.25,0,1,1,0,1,0,1,10 50 100 500,29 149 299 1499,4 4 4 4,2 2 2 2,2 2 2 2,18 98 198 998,9 49 99 499,9 49 99 499,0 0 0 0,18 98 198 998,0 0 0 0,9 49 99 499,0 0 0 0,9 49 99 499,0.25 0.05 0.025 0.005
DTOC5,n,r,19,2,1,1,9,0,9,0,9,0,0,0,9,0.1,0,1,1,0,1,0,1,10 50 100 500,19 99 199 999,2 2 2 2,1 1 1 1,1 1 1 1,9 49 99 499,0 0 0 0,9 49 99 499,0 0 0 0,9 49 99 499,0 0 0 0,0 0 0 0,0 0 0 0,9 49 99 499,0.1 0.02 0.01 0.002
DTOC6,n,r,21,2,1,1,10,0,10,0,10,0,0,0,10,5.0,0,1,1,0,1,0,1,11 21 31 41 51 61 71 81 91 101,21 41 61 81 101 121 141 161 181 201,2 2 2 2 2 2 2 2 2 2,1 1 1 1 1 1 1 1 1 1,1 1 1 1 1 1 1 1 1 1,10 20 30 40 50 60 70 80 90 100,0 0 0 0 0 0 0 0 0 0,10 20 30 40 50 60 70 80 90 100,0 0 0 0 0 0 0 0 0 0,10 20 30 40 50 60 70 80 90 100,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,10 20 30 40 50 60 70 80 90 100,5.0 10.0 15.0 20.0 25.0 30.0 35.0 40.0 45.0 50.0
DUAL1,l,r,85,170,85,85,1,1,0,0,1,0,1,0,0,0.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DUAL2,l,r,96,192,96,96,1,1,0,0,1,0,1,0,0,0.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DUAL4,l,r,75,150,75,75,1,1,0,0,1,0,1,0,0,0.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DUALC1,l,r,9,18,9,9,215,215,0,214,1,214,1,0,0,0.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
ECKERLE4LS,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7223026503022253,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
ECKERLE4,n,r,3,0,0,0,35,0,35,0,35,0,0,0,35,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
EDENSCH,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,33145.0,0,1,1,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,128851.0
EG1,b,r,3,4,2,2,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
EG2,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,-7.57323886327107,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
EGGCRATEB,b,r,2,4,2,2,0,0,0,0,0,0,0,0,0,43.37238071763443,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
EGGCRATENE,n,r,2,0,0,0,4,2,2,0,4,0,2,0,2,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
EGGCRATE,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,43.37238071763443,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
EIGENA2,n,r,6,0,0,0,3,0,3,0,3,0,0,0,3,1.0,0,1,1,0,1,0,1,2 10 50,6 110 2550,0 0 0,0 0 0,0 0 0,3 55 1275,0 0 0,3 55 1275,0 0 0,3 55 1275,0 0 0,0 0 0,0 0 0,3 55 1275,1.0 285.0 40425.0
EIGENACO,n,r,6,0,0,0,3,0,3,0,3,0,0,0,3,1.0,0,1,1,0,1,0,1,2 10 50,6 110 2550,0 0 0,0 0 0,0 0 0,3 55 1275,0 0 0,3 55 1275,0 0 0,3 55 1275,0 0 0,0 0 0,0 0 0,3 55 1275,1.0 285.0 0
EIGENALS,u,r,6,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,0,2 10 50,6 110 2550,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,1.0 285.0 40425.0
EIGENA,n,r,6,6,6,0,6,0,6,0,6,0,0,0,6,0.0,1,1,1,0,1,0,1,2 10 50,6 110 2550,6 110 2550,6 110 2550,0 0 0,6 110 2550,0 0 0,6 110 2550,0 0 0,6 110 2550,0 0 0,0 0 0,0 0 0,6 110 2550,0 0 0
EIGENB2,n,r,6,0,0,0,3,0,3,0,3,0,0,0,3,4.0,0,1,1,0,1,0,1,2 10 50,6 110 2550,0 0 0,0 0 0,0 0 0,3 55 1275,0 0 0,3 55 1275,0 0 0,3 55 1275,0 0 0,0 0 0,0 0 0,3 55 1275,4.0 28.0 148.0
EIGENBCO,n,r,6,0,0,0,3,0,3,0,3,0,0,0,3,3.0,0,1,1,0,1,0,1,2 10 50,6 110 2550,0 0 0,0 0 0,0 0 0,3 55 1275,0 0 0,3 55 1275,0 0 0,3 55 1275,0 0 0,0 0 0,0 0 0,3 55 1275,3.0 19.0 0
EIGENBLS,u,r,6,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,1,0,0,0,0,2 10 50,6 110 2550,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,3.0 19.0 99.0
EIGENB,n,r,6,0,0,0,6,0,6,0,6,0,0,0,6,0.0,1,1,1,0,1,0,1,2 10 50,6 110 2550,0 0 0,0 0 0,0 0 0,6 110 2550,0 0 0,6 110 2550,0 0 0,6 110 2550,0 0 0,0 0 0,0 0 0,6 110 2550,0 0 0
EIGMAXA,n,r,3,6,3,3,3,0,3,0,3,0,0,0,3,-1.0,0,1,1,0,1,0,1,2 10 100,3 11 101,6 22 202,3 11 101,3 11 101,3 11 101,0 0 0,3 11 101,0 0 0,3 11 101,0 0 0,0 0 0,0 0 0,3 11 101,-1.0 -1.0 -1.0
EIGMINA,n,r,3,6,3,3,3,0,3,0,3,0,0,0,3,1.0,0,1,1,0,1,0,1,2 10 100,3 11 101,6 22 202,3 11 101,3 11 101,3 11 101,0 0 0,3 11 101,0 0 0,3 11 101,0 0 0,0 0 0,0 0 0,3 11 101,1.0 1.0 1.0
ELATTAR,n,r,7,0,0,0,102,0,102,102,0,0,0,102,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
ELATVIDUB,b,r,2,4,2,2,0,0,0,0,0,0,0,0,0,16002.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
ELATVIDUNE,n,r,2,0,0,0,3,0,3,0,3,0,0,0,3,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
ELATVIDU,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,16002.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
ELEC,n,r,75,0,0,0,25,0,25,0,25,0,0,0,25,380.46515245316596,0,1,1,0,1,0,1,25 50 100 200,75 150 300 600,0 0 0 0,0 0 0 0,0 0 0 0,25 50 100 200,0 0 0 0,25 50 100 200,0 0 0 0,25 50 100 200,0 0 0 0,0 0 0 0,0 0 0 0,25 50 100 200,380.46515245316596 1867.4183045291625 8870.655319455382 41121.33294219775
ENGVAL1,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,531.0,0,1,1,0,0,0,0,2 50 100,2 50 100,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,59.0 2891.0 5841.0
ENGVAL2NE,n,r,3,0,0,0,5,2,3,0,5,0,2,0,3,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
ENGVAL2,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,629.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
ENSOLS,u,r,9,0,0,0,0,0,0,0,0,0,0,0,0,1153.9439484854615,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
ENSO,n,r,9,0,0,0,168,0,168,0,168,0,0,0,168,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
EQC,l,r,9,18,9,9,3,3,0,3,0,3,0,0,0,-4789.376993427615,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
ERRINBAR,n,r,18,14,14,0,9,1,8,1,8,1,0,0,8,0.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
ERRINROSNE,n,r,10,0,0,0,18,9,9,0,18,0,9,0,9,0.0,1,1,1,0,1,0,1,25 50,25 50,0 0,0 0,0 0,48 98,24 49,24 49,0 0,48 98,0 0,24 49,0 0,24 49,0 0
ERRINROS,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,21892.497600000002,0,1,1,0,0,0,0,10 25 50,10 25 50,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,21892.497600000002 35739.02880000001 110181.77599999998
ERRINRSMNE,n,r,10,0,0,0,18,9,9,0,18,0,9,0,9,0.0,1,1,1,0,1,0,1,10 25 50,10 25 50,0 0 0,0 0 0,0 0 0,18 48 98,9 24 49,9 24 49,0 0 0,18 48 98,0 0 0,9 24 49,0 0 0,9 24 49,0 0 0
ERRINRSM,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,31044.446218224715,0,1,1,0,0,0,0,10 25 50,10 25 50,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,31044.446218224715 72441.7559508171 152873.07238046374
EXP2B,b,r,2,4,2,2,0,0,0,0,0,0,0,0,0,4.099736988785024,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
EXP2NE,n,r,2,0,0,0,10,0,10,0,10,0,0,0,10,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
EXPFITA,l,r,5,0,0,0,22,22,0,22,0,22,0,0,0,29.985977435784125,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
EXPFITB,l,r,5,0,0,0,102,102,0,102,0,102,0,0,0,149.90448520263868,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
EXPFITC,l,r,5,0,0,0,502,502,0,502,0,502,0,0,0,749.5197967446427,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
EXPFIT,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,24.0625,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
EXPLIN2,b,r,12,24,12,12,0,0,0,0,0,0,0,0,0,6.0,0,1,1,0,0,0,0,12 120,12 120,24 240,12 120,12 120,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,6.0 6.0
EXPLIN,b,r,12,24,12,12,0,0,0,0,0,0,0,0,0,6.0,0,1,1,0,0,0,0,12 120,12 120,24 240,12 120,12 120,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,6.0 6.0
EXPQUAD,b,r,12,12,6,6,0,0,0,0,0,0,0,0,0,6.0,0,1,1,0,0,0,0,12 120,12 120,12 12,6 6,6 6,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,6.0 6.0
EXTRASIM,l,r,2,1,1,0,1,1,0,0,1,0,1,0,0,1.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
EXTROSNBNE,n,r,10,0,0,0,10,1,9,0,10,0,1,0,9,0.0,1,1,1,0,1,0,1,5 10 100,5 10 100,0 0 0,0 0 0,0 0 0,5 10 100,1 1 1,4 9 99,0 0 0,5 10 100,0 0 0,1 1 1,0 0 0,4 9 99,0 0 0
EXTROSNB,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,3604.0,0,1,1,0,0,0,0,5 10 100,5 10 100,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,1604.0 3604.0 39604.0
FBRAIN2LS,b,r,4,8,4,4,0,0,0,0,0,0,0,0,0,4.292220715491318,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
FBRAIN3LS,u,r,6,0,0,0,0,0,0,0,0,0,0,0,0,10.234822538885279,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
FCCU,l,r,19,19,19,0,8,8,0,0,8,0,8,0,0,7362.590002713199,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
FEEDLOC,n,r,90,180,90,90,216,127,89,197,19,123,4,74,15,0.5,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
FERRISDC,l,r,16,24,12,12,7,7,0,0,7,0,7,0,0,0.0,0,1,1,0,0,0,0,4 100 200,16 400 800,24 600 1200,12 300 600,12 300 600,7 103 203,7 103 203,0 0 0,0 0 0,7 103 203,0 0 0,7 103 203,0 0 0,0 0 0,0.0 0.0 0.0
FLETBV3M,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,1.8940720433255706e-06,0,1,1,0,0,0,0,10 100,10 100,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,1.8940720433255706e-06 0.0016103707518295325
FLETCBV2,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,-0.6072698679464721,0,1,1,0,0,0,0,10 100,10 100,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,-0.6072698679464721 -0.513108295660086
FLETCBV3,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,1.894164088502454e-06,0,1,1,0,0,0,0,10 100,10 100,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,1.894164088502454e-06 0.0016104549223438513
FLETCHBV,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,-1795.583591149755,0,1,1,0,0,0,0,10 100,10 100,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,-1795.583591149755 -1838804.5077656154
FLETCHCR,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,1,1,0,0,0,0,10 100,10 100,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,9.0 99.0
FLETCHER,n,r,4,1,1,0,4,3,1,3,1,3,0,0,1,1.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
FLOSP2HH,n,r,27,16,8,8,19,18,1,0,19,0,18,0,1,0.0,1,1,1,0,1,0,1,1 2 5 8 10 15,27 75 363 867 1323 2883,16 32 80 128 160 240,8 16 40 64 80 120,8 16 40 64 80 120,19 59 323 803 1243 2763,18 50 242 578 882 1922,1 9 81 225 361 841,0 0 0 0 0 0,19 59 323 803 1243 2763,0 0 0 0 0 0,18 50 242 578 882 1922,0 0 0 0 0 0,1 9 81 225 361 841,0 0 0 0 0 0
FLOSP2HL,n,r,27,16,8,8,19,18,1,0,19,0,18,0,1,0.0,1,1,1,0,1,0,1,1 2 5 8 10 15,27 75 363 867 1323 2883,16 32 80 128 160 240,8 16 40 64 80 120,8 16 40 64 80 120,19 59 323 803 1243 2763,18 50 242 578 882 1922,1 9 81 225 361 841,0 0 0 0 0 0,19 59 323 803 1243 2763,0 0 0 0 0 0,18 50 242 578 882 1922,0 0 0 0 0 0,1 9 81 225 361 841,0 0 0 0 0 0
FLOSP2HM,n,r,27,16,8,8,19,18,1,0,19,0,18,0,1,0.0,1,1,1,0,1,0,1,1 2 5 8 10 15,27 75 363 867 1323 2883,16 32 80 128 160 240,8 16 40 64 80 120,8 16 40 64 80 120,19 59 323 803 1243 2763,18 50 242 578 882 1922,1 9 81 225 361 841,0 0 0 0 0 0,19 59 323 803 1243 2763,0 0 0 0 0 0,18 50 242 578 882 1922,0 0 0 0 0 0,1 9 81 225 361 841,0 0 0 0 0 0
FLOSP2TH,n,r,27,16,8,8,19,18,1,0,19,0,18,0,1,0.0,1,1,1,0,1,0,1,1 2 5 8 10 15,27 75 363 867 1323 2883,16 32 80 128 160 240,8 16 40 64 80 120,8 16 40 64 80 120,19 59 323 803 1243 2763,18 50 242 578 882 1922,1 9 81 225 361 841,0 0 0 0 0 0,19 59 323 803 1243 2763,0 0 0 0 0 0,18 50 242 578 882 1922,0 0 0 0 0 0,1 9 81 225 361 841,0 0 0 0 0 0
FLOSP2TL,n,r,27,16,8,8,19,18,1,0,19,0,18,0,1,0.0,1,1,1,0,1,0,1,1 2 5 8 10 15,27 75 363 867 1323 2883,16 32 80 128 160 240,8 16 40 64 80 120,8 16 40 64 80 120,19 59 323 803 1243 2763,18 50 242 578 882 1922,1 9 81 225 361 841,0 0 0 0 0 0,19 59 323 803 1243 2763,0 0 0 0 0 0,18 50 242 578 882 1922,0 0 0 0 0 0,1 9 81 225 361 841,0 0 0 0 0 0
FLOSP2TM,n,r,27,16,8,8,19,18,1,0,19,0,18,0,1,0.0,1,1,1,0,1,0,1,1 2 5 8 10 15,27 75 363 867 1323 2883,16 32 80 128 160 240,8 16 40 64 80 120,8 16 40 64 80 120,19 59 323 803 1243 2763,18 50 242 578 882 1922,1 9 81 225 361 841,0 0 0 0 0 0,19 59 323 803 1243 2763,0 0 0 0 0 0,18 50 242 578 882 1922,0 0 0 0 0 0,1 9 81 225 361 841,0 0 0 0 0 0
FLT,n,r,2,0,0,0,2,0,2,0,2,0,0,0,2,1.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
FMINSRF2,u,r,16,0,0,0,0,0,0,0,0,0,0,0,0,16.907675092104533,0,1,1,0,0,0,0,4 7 8 11 31 32 75 100 125,16 49 64 121 961 1024 5625 10000 15625,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,16.907675092104533 22.585018679321998 23.461407800096016 25.075462466226547 27.6698243407139 27.712414992298108 28.458330865821637 28.594813385542952 28.67636082239152
FMINSURF,u,r,16,0,0,0,0,0,0,0,0,0,0,0,0,44.47017509210453,0,1,1,0,0,0,0,4 7 8 11 31 32 75 100 125,16 49 64 121 961 1024 5625 10000 15625,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,44.47017509210453 34.34012072013832 32.84031405009601 30.4302879562887 28.433856777442465 28.43093611046217 28.594016681130277 28.671653225542954 28.72573721765552
FREURONE,n,r,4,0,0,0,6,0,6,0,6,0,0,0,6,0.0,1,1,1,0,1,0,1,2 10 50 100 500,2 10 50 100 500,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,2 18 98 198 998,0 0 0 0 0,2 18 98 198 998,0 0 0 0 0,2 18 98 198 998,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,2 18 98 198 998,0 0 0 0 0
FREUROTH,u,r,4,0,0,0,0,0,0,0,0,0,0,0,0,2596.5,0,1,1,0,0,0,0,2 10 50 100 500,2 10 50 100 500,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,400.5 8656.5 49056.5 99556.5 503556.5
GASOIL,n,r,263,7,5,2,258,178,80,0,258,0,178,0,80,0.66402662,0,1,1,0,1,0,1,50 100 200 400,1303 2603 5203 10403,7 7 7 7,5 5 5 5,2 2 2 2,1298 2598 5198 10398,898 1798 3598 7198,400 800 1600 3200,0 0 0 0,1298 2598 5198 10398,0 0 0 0,898 1798 3598 7198,0 0 0 0,400 800 1600 3200,0.0 0.0 0.0 0.0
GAUSS1LS,u,r,8,0,0,0,0,0,0,0,0,0,0,0,0,7371.720578441935,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
GAUSS2LS,u,r,8,0,0,0,0,0,0,0,0,0,0,0,0,9158.139582026257,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
GAUSS3LS,u,r,8,0,0,0,0,0,0,0,0,0,0,0,0,18905.13531579509,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
GAUSSIAN,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,3.888106991166885e-06,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
GENHS28,l,r,10,0,0,0,8,8,0,0,8,0,8,0,0,41.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
GENHUMPS,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,230612.35787142385,0,1,1,0,0,0,0,5 10 100 500,5 10 100 500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,102488.5933782947 230612.35787142385 2536840.1187477442 12786741.278198125
GENROSEBNE,n,r,10,20,10,10,18,9,9,0,18,0,9,0,9,0.0,1,1,1,0,1,0,1,5 10 100 500,5 10 100 500,10 20 200 1000,5 10 100 500,5 10 100 500,8 18 198 998,4 9 99 499,4 9 99 499,0 0 0 0,8 18 198 998,0 0 0 0,4 9 99 499,0 0 0 0,4 9 99 499,0 0 0 0
GENROSEB,b,r,10,20,10,10,0,0,0,0,0,0,0,0,0,78.32975889625028,0,1,1,0,0,0,0,5 10 100 500,5 10 100 500,10 20 200 1000,5 10 100 500,5 10 100 500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,58.777777777777786 78.32975889625028 404.1262213759875 1870.0351331589031
GENROSE,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,78.32975889625028,0,1,1,0,0,0,0,5 10 100 500,5 10 100 500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,58.777777777777786 78.32975889625028 404.1262213759875 1870.0351331589031
GIGOMEZ1,n,r,3,0,0,0,3,2,1,3,0,2,0,1,0,2.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
GIGOMEZ2,n,r,3,0,0,0,3,0,3,3,0,0,0,3,0,2.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
GIGOMEZ3,n,r,3,0,0,0,3,0,3,3,0,0,0,3,0,2.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
GILBERT,n,r,10,1,1,0,1,0,1,0,1,0,0,0,1,192.5,0,1,1,0,1,0,1,2 5 10 20 50 100 200 500,2 5 10 20 50 100 200 500,1 1 1 1 1 1 1 1,1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0,1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0,1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0,1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0,1 1 1 1 1 1 1 1,58.5 106.5 192.5 363.75 878.4999999999999 1736.7499999999995 3453.3750000000005 8603.349999999991
GOFFIN,l,r,51,0,0,0,50,50,0,50,0,50,0,0,0,0.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
GOTTFR,n,r,2,0,0,0,2,0,2,0,2,0,0,0,2,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
GOULDQP1,l,r,32,64,32,32,17,17,0,0,17,0,17,0,0,13542.276249999999,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
GPP,n,r,100,0,0,0,198,99,99,198,0,99,0,99,0,4950.0,0,1,1,1,0,1,0,250,250,0,0,0,498,249,249,498,0,249,0,249,0,31125.0
GROWTHLS,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,85962.42903046001,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
GROWTH,n,r,3,0,0,0,12,0,12,0,12,0,0,0,12,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
GULFNE,n,r,3,0,0,0,99,0,99,0,99,0,0,0,99,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
GULF,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,12.11070582556949,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
HADAMALS,b,r,100,200,100,100,0,0,0,0,0,0,0,0,0,2991.798999999987,0,1,1,0,0,0,0,2 4 6 8 10 12 14 16 18 20 32 64,4 16 36 64 100 144 196 256 324 400 1024 4096,8 32 72 128 200 288 392 512 648 800 2048 8192,4 16 36 64 100 144 196 256 324 400 1024 4096,4 16 36 64 100 144 196 256 324 400 1024 4096,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,2.9854000000000003 65.72920000000008 363.17459999999943 1196.2360000000028 2991.798999999987 6302.720400000034 11807.828199999918 20311.921600000293 32745.7710000005 50166.117999999165 334454.5504000257 5427378.323200532
